product_item_id,product_id,variant_id,sku,product_title,campaign_id,site,status,quantity,compare_price,current_price,total_clicks,total_spend,total_conversions,total_conversion_value,compare_price_bucket
shopify_gb_7977115615482_44687446769914,7977115615482,44687446769914,LDMST64E2746PK,SIx,21069663519,UK,active,1687,,20.79,491,356.71,35.70,1044.21,NULL
shopify_gb_14874202472834_54859132699010,14874202472834,54859132699010,ENC7860,Yes,21069663519,UK,active,119,,19.19,209,112.30,10.57,450.35,NULL
shopify_gb_5334385819809_34865736220833,5334385819809,34865736220833,PLPYBC+ICST64E2740,Brushed Copper,21069663519,UK,active,145,,17.29,151,82.73,5.66,192.47,NULL
shopify_gb_7630664532218_42832272556282,7630664532218,42832272556282,CRFF140CO+WSNW170CO+LSRP260CO+ICST64E27,Yes / Copper,21069663519,UK,active,156,,27.49,26,20.81,1.00,32.18,NULL
shopify_gb_15069349151106_55576282431874,15069349151106,55576282431874,WSNWBC+WJ018RB3PBM+LSCY290BC+LDMST64E274,Brushed Copper,21069663519,UK,active,0,0.00,16.69,21,18.15,1.00,33.48,ZERO
shopify_gb_5294722318497_34706867781793,5294722318497,34706867781793,LSGD280AR+SCRN70FG,Default Title,22079334413,UK,active,160,,24.59,36,16.75,1.00,27.43,NULL
shopify_gb_14876294447490_54864089940354,14876294447490,54864089940354,COT85IP683RE,Red T Connector,21242723265,UK,active,749,0.00,2.85,30,16.56,0.00,0.00,ZERO
shopify_gb_15124381794690_55766497264002,15124381794690,55766497264002,WCBCFBM,Black Cage,21069663519,UK,active,289,,13.19,55,15.97,1.09,36.11,NULL
shopify_gb_7585585332474_42621052616954,7585585332474,42621052616954,COY9ABM,Y Connecter,21069663519,UK,active,0,,3.75,34,15.69,1.41,76.78,NULL
shopify_gb_4417271365728_56670391566722,4417271365728,56670391566722,ENC7884,Yes,23110323532,UK,active,71,,18.79,21,13.46,2.00,79.25,NULL
shopify_gb_5998486913185_37458904318113,5998486913185,37458904318113,CRFF100CO+PHUP1PBRCO+CNT900CO,Default Title,21069663519,UK,active,152,0.00,10.89,47,13.11,1.50,63.56,ZERO
shopify_gb_14881058324866_54879996510594,14881058324866,54879996510594,ENC8051,Yellow Brass,21069663519,UK,active,41,0.00,12.19,13,12.51,0.00,0.00,ZERO
shopify_gb_15069349151106_55576282399106,15069349151106,55576282399106,WSNWBS+WJ018RB3PBM+LSCY290BS+LDMST64E274,Brushed Silver,21069663519,UK,active,179,0.00,16.69,6,11.87,0.00,0.00,ZERO
shopify_gb_8006238404858_44477651452154,8006238404858,44477651452154,TPHTTF2PBRBM,Without Bulb / 1 Pack,21069663519,UK,active,77,0.00,15.19,39,11.13,1.00,30.39,ZERO
shopify_gb_14909203972482_54977935835522,14909203972482,54977935835522,LHBGE27BM3PK,3 Pack,21069663519,UK,active,446,,4.38,37,10.80,0.00,0.00,NULL
shopify_gb_4484057006176_31748811292768,4484057006176,31748811292768,CRSF120YB+WSRH230YB+LSGD280AR,Default Title,22079334413,UK,active,95,,28.19,5,10.04,0.33,9.11,NULL
shopify_gb_14961292312962_55121271882114,14961292312962,55121271882114,PSDS4WHBWH,No,21069663519,UK,active,410,0.00,8.89,38,9.99,1.17,20.08,ZERO
shopify_gb_7984218112250_44278141976826,7984218112250,44278141976826,LHBRE14BM3PK,Default Title,21069663519,UK,active,486,,4.53,24,9.95,0.50,2.17,NULL
shopify_gb_4417285128288_31497600893024,4417285128288,31497600893024,LHC1E27WH,Default Title,21069663519,UK,active,1477,,3.89,16,9.84,1.00,6.73,NULL
shopify_gb_14961292312962_55121271849346,14961292312962,55121271849346,PSDS4WHBWH+ICST64E2740,Yes,21069663519,UK,active,410,0.00,11.89,38,9.17,3.34,84.51,ZERO
shopify_gb_5334385819809_34865736253601,5334385819809,34865736253601,PLPYRR+ICST64E2740,Rustic Red,21069663519,UK,active,15,,17.29,3,8.96,1.00,91.24,NULL
shopify_gb_7502163738874_42242485747962,7502163738874,42242485747962,ENC8612,Brushed copper / No,23110323532,UK,active,228,0.00,31.49,15,8.82,0.15,0.03,ZERO
shopify_gb_14909203972482_54977935933826,14909203972482,54977935933826,LHBGE27BMAPK,10 Pack,21069663519,UK,active,133,,10.69,18,8.65,1.63,79.45,NULL
shopify_gb_15037028532610_55435015618946,15037028532610,55435015618946,STFT23M50NBM,50 Cm / Pack 01,21069663519,UK,active,213,0.00,8.58,7,8.45,2.00,22.69,ZERO
shopify_gb_6756420288673_42898906022138,6756420288673,42898906022138,CRFF75YB,Yellow Brass,21069663519,UK,active,0,0.00,4.49,28,8.26,0.00,0.00,ZERO
shopify_gb_4592990716000_32136348532832,4592990716000,32136348532832,LSSS300GR+RPR44WH,Green,21069663519,UK,active,552,,11.99,24,7.99,0.00,0.00,NULL
shopify_gb_7585585332474_42621052584186,7585585332474,42621052584186,COT9ABM,T Connecter,21242723265,UK,active,993,,3.85,30,7.89,1.00,16.34,NULL
shopify_gb_14881058324866_54880066797954,14881058324866,54880066797954,ENC8046,White,21069663519,UK,active,0,0.00,12.19,17,7.67,0.87,85.30,ZERO
shopify_gb_4417286635616_31497603121248,4417286635616,31497603121248,LHSHE27CO,Default Title,21069663519,UK,active,492,,4.89,14,7.53,0.29,8.94,NULL
shopify_gb_4417271365728_56670391533954,4417271365728,56670391533954,CRSF100BM+PHSH1PBRYB+LSSS300BL,No,23110323532,UK,active,71,,19.89,19,7.42,1.00,79.30,NULL
shopify_gb_14892889276802_54921576481154,14892889276802,54921576481154,PHBR1BMRBM,No,23110323532,UK,active,267,0.00,10.89,18,7.42,0.00,0.00,ZERO
shopify_gb_7630664532218_44537579536634,7630664532218,44537579536634,CRFF140YB+WSNW170YB+LSRP260YB,No / Yellow Brass,23110323532,UK,active,74,,24.49,8,7.31,0.00,0.00,NULL
shopify_gb_6024708620449_37554949783713,6024708620449,37554949783713,PHSF2BRRCO,Default Title,22079334413,UK,active,164,,11.99,16,6.87,0.00,0.00,NULL
shopify_gb_14823229260162_53390663549314,14823229260162,53390663549314,PCDO20WH,White,21069663519,UK,active,124,,1.45,29,6.80,3.50,95.40,NULL
shopify_gb_8134249382138_44984496390394,8134249382138,44984496390394,STRF50ISR,Red & Silver,21069663519,UK,active,84,,7.85,7,6.61,0.00,0.00,NULL
shopify_gb_14823229260162_53390663778690,14823229260162,53390663778690,PCDO20BM,Black,23110323532,UK,active,424,,1.39,17,6.53,0.09,3.57,NULL
shopify_gb_5928354611361_37208304844961,5928354611361,37208304844961,PCRN6WC,Default Title,21069663519,UK,active,125,0.00,7.59,8,6.29,0.00,0.00,ZERO
shopify_gb_4493458571360_31780874289248,4493458571360,31780874289248,SWGS2GGD,Default Title,22079334413,UK,active,0,,6.26,37,5.65,2.00,123.48,NULL
shopify_gb_8062184456442_44717261029626,8062184456442,44717261029626,CRFF500CH+WCCY1ROCH3PK,Crystal Chrome / No,23110323532,UK,active,33,,44.89,18,5.55,2.00,96.93,NULL
shopify_gb_8013925777658_44535005217018,8013925777658,44535005217018,LHTPE27KWH,White,21069663519,UK,active,48,,6.19,15,4.90,0.50,3.66,NULL
shopify_gb_8649884762362_46784256999674,8649884762362,46784256999674,LHTOE27YB,Yellow Brass,22079334413,UK,active,357,0.00,6.39,8,4.88,1.00,11.54,ZERO
shopify_gb_15114465935746_55740741910914,15114465935746,55740741910914,ENC2971,Without Bulb / SPIDER 4,23110323532,UK,active,205,,87.19,6,4.62,0.00,0.00,NULL
shopify_gb_15068625535362_55571859865986,15068625535362,55571859865986,PSOS4YBRPB+WCDCBM+ICST64E27,Shade (3) With Bulb,21069663519,UK,active,16,,22.31,11,4.51,0.00,0.00,NULL
shopify_gb_4417296695392_31497623109728,4417296695392,31497623109728,CL3RBKAPK,Dark Brown,21069663519,UK,active,24,0.00,18.80,13,4.50,1.34,26.25,ZERO
shopify_gb_8649884762362_46784256966906,8649884762362,46784256966906,LHTOE27CO,Copper,21069663519,UK,active,196,0.00,6.39,12,4.46,0.50,15.20,ZERO
shopify_gb_14877967122818_54868304822658,14877967122818,54868304822658,PC16FTNLBM3PK,3 Pack,23110323532,UK,active,703,0.00,1.49,16,4.46,0.00,0.00,ZERO
shopify_gb_8166990774522_45152882721018,8166990774522,45152882721018,CRSF100YE+PHCH1PWRSYE+LSCP150YE,Yellow / No,23110323532,UK,active,106,0.00,15.20,10,3.82,0.00,0.00,ZERO
shopify_gb_14848208535938_54849051394434,14848208535938,54849051394434,WCPC220GR,Green,21069663519,UK,active,84,0.00,17.89,8,3.64,0.00,0.00,ZERO
shopify_gb_6054233637025_37659520237729,6054233637025,37659520237729,CRSF100BM+PHCH1PBRSBM+LSMS320BI,Black,21069663519,UK,active,165,0.00,15.89,6,3.45,1.00,31.78,ZERO
shopify_gb_14907263746434_55015788183938,14907263746434,55015788183938,PHSHF1PBRYB+LSTL260BG,Top Shade small / No,21069663519,UK,active,56,,16.01,3,3.07,0.00,0.00,NULL
shopify_gb_4417285914720_31497601712224,4417285914720,31497601712224,LHCHE27YB,Default Title,22079334413,UK,active,23,,5.99,2,2.90,0.00,0.00,NULL
shopify_gb_8173292093690_45181234643194,8173292093690,45181234643194,LSEL400BM+RPR44WH,Black / Pack 01,22079334413,UK,active,13,,14.29,5,2.90,0.00,0.00,NULL
shopify_gb_5238207807649_34408436990113,5238207807649,34408436990113,WJB2,2 Way,21069663519,UK,active,241,,3.15,9,2.80,0.00,0.00,NULL
shopify_gb_7630664532218_42832272523514,7630664532218,42832272523514,CRFF140CO+WSNW170CO+LSRP260CO,No / Copper,23110323532,UK,active,156,,24.49,7,2.69,0.00,0.00,NULL
shopify_gb_8104560591098_44852859207930,8104560591098,44852859207930,CRSF1206CH+PHBK1PCRCH6PK+ICST64E276PK,With Blub / Chrome,23110323532,UK,active,18,,48.49,1,2.63,0.00,0.00,NULL
shopify_gb_14983364116866_55196263580034,14983364116866,55196263580034,ENC8681,Grey / 30cm / Yes,23110323532,UK,active,8,0.00,23.99,9,2.59,0.41,15.66,ZERO
shopify_gb_8009493381370_55064109515138,8009493381370,55064109515138,BLFS1CDO3002PK+LDGU10WD52PK,White jade / 2 Pack,21069663519,UK,active,26,0.00,38.89,9,2.56,0.00,0.00,ZERO
shopify_gb_8104560591098_44852859371770,8104560591098,44852859371770,CRSF1206SN+PHBK1PCRSN6PK,Without Blub / Satin Nickel,23110323532,UK,active,99,,36.79,3,2.56,0.00,0.00,NULL
shopify_gb_8630295331066_46692074455290,8630295331066,46692074455290,CRSF100LSN3PK,Satin Nickel / Pack 3,21069663519,UK,active,33,,18.95,11,2.43,1.00,23.29,NULL
shopify_gb_4417259700320_31497532702816,4417259700320,31497532702816,5IP2010,Default Title,21069663519,UK,active,30,0.00,4.29,8,2.40,1.00,7.08,ZERO
shopify_gb_14907263746434_54970753450370,14907263746434,54970753450370,PHCH1FBRBM+LSHQ180BG,Mug / No,23110323532,UK,active,71,,16.91,2,2.38,0.00,0.00,NULL
shopify_gb_4417296695392_31497623404640,4417296695392,31497623404640,CL3RRSAPK,Rose Pink,21069663519,UK,active,45,0.00,12.99,8,2.31,0.00,0.00,ZERO
shopify_gb_7865820414202_43763599999226,7865820414202,43763599999226,LHC6E27WH,Single,21069663519,UK,active,88,,4.89,4,2.31,0.00,0.00,NULL
shopify_gb_4592990716000_44579628548346,4592990716000,44579628548346,LSSS300OR+RPR44WH,Orange,21069663519,UK,active,474,,10.03,3,2.30,0.00,0.00,NULL
shopify_gb_6756420288673_43756231491834,6756420288673,43756231491834,CRFF75GB,Green Brass,22079334413,UK,active,142,0.00,4.49,5,2.29,0.00,0.00,ZERO
shopify_gb_4592990716000_32136348794976,4592990716000,32136348794976,LSSS300BS+RPR44WH,Brushed Silver,22079334413,UK,active,60,,10.79,11,2.27,0.00,0.00,NULL
shopify_gb_14882318418306_54884383195522,14882318418306,54884383195522,PCSN220SN,Satin Nickel,23110323532,UK,active,51,0.00,4.89,7,2.22,0.50,6.24,ZERO
shopify_gb_7606831186170_42736978460922,7606831186170,42736978460922,CRSF100YE+PHCH1PWRSYE+LSDO300YE,Default Title,22079334413,UK,active,0,,17.89,2,2.11,0.00,0.00,NULL
shopify_gb_7865865437434_43763710165242,7865865437434,43763710165242,LHC5E27WH,Single,21069663519,UK,active,4373,,4.99,5,1.99,1.00,7.78,NULL
shopify_gb_7564838371578_42519626055930,7564838371578,42519626055930,CRSF2003BM+PHHN1PBRGD3PK+LSDO210GR3PK,Default Title,23110323532,UK,active,57,,36.99,6,1.98,1.00,25.65,NULL
shopify_gb_4490902569056_31773302358112,4490902569056,31773302358112,CRSF108CH+HKR10CH,Default Title,21069663519,UK,active,279,,5.99,6,1.96,0.01,0.04,NULL
shopify_gb_8062184456442_44717261160698,8062184456442,44717261160698,CRFF500FG+WCCY1ROGD3PK,French Gold / No,23110323532,UK,active,46,,44.89,6,1.93,0.00,0.00,NULL
shopify_gb_4417257013344_31497527165024,4417257013344,31497527165024,12IP20300,Default Title,22079334413,UK,active,7,,26.89,3,1.89,0.00,0.00,NULL
shopify_gb_7649552761082_42904837980410,7649552761082,42904837980410,ENC884,Yes,22079334413,UK,active,101,,19.89,5,1.87,0.01,0.26,NULL
shopify_gb_15072964149634_55593772253570,15072964149634,55593772253570,CRSF100BM+PHCH1BMRBM+LSSS300SN,Satin Nickel,23110323532,UK,active,99,0.00,26.99,2,1.85,0.00,0.00,ZERO
shopify_gb_7986311954682_44288353763578,7986311954682,44288353763578,SPSDP1WH,Default Title,22079334413,UK,active,568,,1.49,9,1.81,0.51,4.39,NULL
shopify_gb_14891155063170_54914192933250,14891155063170,54914192933250,CRSF100GY+PHHS1PWRGY,Grey / No,23110323532,UK,active,192,0.00,8.28,4,1.80,0.00,0.00,ZERO
shopify_gb_8162308653306_45129094627578,8162308653306,45129094627578,LSCO335BM+RPR44WH,Black / Pack 1,23110323532,UK,active,60,,11.49,15,1.78,0.00,0.00,NULL
shopify_gb_8014166556922_44537949454586,8014166556922,44537949454586,LHHTE27BM,Default Title,23110323532,UK,active,455,,5.19,4,1.71,0.00,0.00,NULL
shopify_gb_6054233637025_37659520073889,6054233637025,37659520073889,CRSF100RE+PHCH1PWRSRE+LSMS320RE,Red,21069663519,UK,active,132,0.00,15.89,3,1.69,0.00,0.00,ZERO
shopify_gb_6750878367905_39998042865825,6750878367905,39998042865825,CRSF108CH+HKR10CH,Chrome,21069663519,UK,active,279,,5.99,3,1.62,0.00,0.00,NULL
shopify_gb_6620250898593_39488398557345,6620250898593,39488398557345,CRSF2003BM+PHIH1PBRYB3PK+LSOL180BC3PK,Default Title,23110323532,UK,active,80,,35.98,3,1.62,0.00,0.00,NULL
shopify_gb_7992642699514_44322470035706,7992642699514,44322470035706,WCWDBM+RPR44WH,Black,21069663519,UK,active,104,,8.69,6,1.58,1.00,10.68,NULL
shopify_gb_5956003758241_37299309510817,5956003758241,37299309510817,CRSF100CH+PHUM1PCRCH+WCRWRE+LDCWE277,Default Title,23110323532,UK,active,10,,18.69,4,1.53,0.00,0.00,NULL
shopify_gb_5911743234209_37141205680289,5911743234209,37141205680289,CRSF100BM+PHSH1PBRYB+LSDO400RE,Default Title,23110323532,UK,active,129,,15.57,5,1.52,0.67,22.72,NULL
shopify_gb_14983364116866_55196263383426,14983364116866,55196263383426,ENC8675,Grey / 50cm / Yes,23110323532,UK,active,8,0.00,24.79,3,1.51,1.00,114.60,ZERO
